"",Carcinoid_1,Carcinoid_2,Carcinoid_3,Carcinoid_4,Carcinoid_5,Carcinoid_6,Carcinoid_7,Carcinoid_8,Carcinoid_9,Carcinoid_10,Carcinoid_11,Carcinoid_12,Carcinoid_13,Carcinoid_14,Carcinoid_15,Carcinoid_16,Carcinoid_17,Carcinoid_18,Carcinoid_19,Carcinoid_20,Colon_1,Colon_2,Colon_3,Colon_4,Colon_5,Colon_6,Colon_7,Colon_8,Colon_9,Colon_10,Colon_11,Colon_12,Colon_13,Normal_1,Normal_2,Normal_3,Normal_4,Normal_5,Normal_6,Normal_7,Normal_8,Normal_9,Normal_10,Normal_11,Normal_12,Normal_13,Normal_14,Normal_15,Normal_16,Normal_17,SmallCell_1,SmallCell_2,SmallCell_3,SmallCell_4,SmallCell_5,SmallCell_6
"38194_s_at",-4.30649194827387,-3.9872592694782,-0.345958873938994,-2.38007566664593,-3.69549297037673,-4.41205200641314,-4.59644277623718,-4.11695834226462,-3.93302479517005,1.68636829417211,-1.25581317486965,-2.69907922991456,-4.38339864839083,-2.30736775549257,-0.596536831033678,-1.36992623118061,-3.88934679584811,1.17385435686403,-3.86808886787351,-3.7451442224912,0.762671785413247,-0.812149549327774,1.75165924603661,2.33468655860041,3.14942290620442,1.64358236992359,1.56689769586792,1.06623576800914,2.53962718628049,1.66536160741151,2.20689633784134,0.408487141878258,-2.55673867699601,1.1624858388293,1.28159877240801,1.93819127676682,2.07663516944137,1.0237884099063,1.38745228949731,2.55767113348997,1.93086546236117,1.16659359080265,2.26484632534037,0.218771977199399,1.49865678711889,-0.185649032196824,1.95699332254946,2.08665213493567,0.602416351174181,0.778454045496398,2.62796397920535,2.55774317777029,2.81686709740998,3.07962326227408,3.00625847144791,-0.533284465513859
"33274_f_at",-4.50234331879229,-3.87249600754066,-0.156357764608215,-2.79960615343993,-3.19358759907247,-4.25967899716291,-4.18164074123214,-3.92749126993787,-4.0009754108863,0.271903914008696,-0.823667065120372,-2.82860822886677,-3.95116802007292,-2.44609574310892,-0.0425588145033711,-1.42300691178574,-4.16347783576649,1.41020412575185,-3.70468175057478,-3.79171843469443,0.0915216194703792,-1.20923744887367,0.970039749124329,2.11941329845245,3.09016981842298,1.73617038083784,0.79975669844545,1.49927782627235,1.86028241610362,1.73287676182347,2.54530063326047,0.107645943434882,-0.927344800241576,0.98349383442579,0.885315403323027,2.04001455925994,1.78059331608125,1.49118532011081,1.32471749188057,2.95796344734744,2.00330789713479,1.19745982216283,2.46266187255685,0.495051468395545,1.12844097383737,-0.289600902572184,1.43735663799173,2.29277118830236,0.777816433865707,0.790422595841703,3.07268965138206,2.23918100440013,2.56197433302472,3.00941114969839,3.08400137482511,0.244950257597102
"33273_f_at",-4.3511216127923,-4.043585625329,-0.214902143910539,-2.57474963601121,-3.36310579054743,-4.23861659270776,-4.12338838250209,-4.08914709156524,-3.94781177567499,0.348294150854954,-0.877368938487951,-2.97294158925894,-3.83414870566712,-2.5517319217297,0.0258043911471049,-1.30635476282416,-4.03573108946802,1.48206332127635,-3.3301813755708,-3.33732735680277,0.0736140053768128,-1.27405290995094,1.05590424876495,2.08886413012703,3.07489315062411,1.6658059168525,0.832737304119942,1.52539252361012,1.84071874214828,1.72324966505898,2.51052160953751,0.0708239772810071,-0.956321314765047,1.03282271574836,0.839276160627755,1.96739465743368,1.72972719863635,1.4725785267648,1.24885591856322,2.9402734682211,1.93363825337204,1.16148976639336,2.39612808121766,0.448082979506648,0.994518463461388,-0.348406695211059,1.25141752205051,2.25519390659501,0.73292853967542,0.789930131927392,3.13916981281071,2.29028015494752,2.55128982262997,2.94298639049677,3.02936155668682,0.304964146230896
"34265_at",3.98753280688163,2.46879182460822,2.2862265977487,2.74680916982311,4.54904601713244,4.63453554057955,3.64148483777597,4.1416162479844,2.11848459075429,2.73773691100927,4.64342455382595,3.92556607334464,3.4799592817404,0.853983612622464,-0.497889198974911,1.91127050069175,1.1785167679428,2.47346657878031,2.86857564046908,3.02490430756991,-2.04873292577601,-1.74983479601387,-0.955255582140178,-1.93061424916442,-1.91053577796087,-1.97139897064096,-1.69457830559855,-1.72551747989472,-1.79255008978478,-1.70994851491298,-1.72462345090453,-2.04045127611264,-1.67798891270044,-1.77593235874525,-1.93413101316129,-1.73605955399158,-1.63755131062387,-1.9481397572019,-1.85394536054259,-1.94832262905152,-1.77870876132092,-1.88862907896129,-2.03102013081637,-1.68508161440569,-0.776495785193615,-1.67901820443498,-2.10637366434967,-2.00590227303406,-2.11995188603426,-2.02535760500392,-1.305950228287,-0.815756832316553,-1.48391202169294,0.885165490944547,-1.0073314901823,0.416393737701983
"40544_g_at",4.24163625531303,-1.30289194708131,0.351698924596556,-1.43448717023483,-1.21225115860085,-1.11547334821994,4.46193885554616,-1.18836647835371,-1.16963684228778,2.81459476480085,-1.08952946005902,2.55175530561002,3.59270025749809,-0.870540632044716,-1.29484975097677,-0.908033482204962,-0.0471102519630033,3.69302973943383,3.60777514193065,3.01066730419207,-1.71959038748092,-1.32748590630708,-1.06162454081664,-1.42144919203315,-1.73586066376103,-1.14614709021078,-1.55449253085662,-1.70248552217803,-1.20439436983123,-1.39631111599025,-1.14377654314755,-1.19324183816268,-1.81014582598488,-1.61259369848303,-1.29309800320415,-1.27533937569789,-1.49615175633582,-1.3237908088493,-1.51820043906138,-1.58668180497751,-1.58805936439108,-1.46471394109186,-1.46284231815189,-1.63369009254349,-1.87203159844207,-1.5100453847041,-1.26582981009684,-1.20795079392087,-1.3912464469581,-1.49980505751905,3.84953365279945,4.95608896365129,5.46120691258456,3.25821806189452,4.53845892023646,4.66294368312859
"33383_f_at",-2.42844626281768,-2.51237014399007,-2.53880736950804,-2.14943781188803,-2.54045854724993,-1.99801117477434,-2.725145416128,-2.55752470728327,-2.35385014330265,1.14646479801855,-2.14102273083763,-1.86232306491882,-2.46210940427118,-1.2689077176727,-2.59247479922122,-2.60891329399891,-2.20036426087463,0.682281356244474,-1.92145878592813,-1.74264636352031,2.23048408803794,-2.53009817300514,0.0888564975740813,-0.0361374445335372,-2.84940164527791,0.599310883360088,0.436011337776906,0.924649109974018,1.24119562745735,-2.34179552230696,0.137090244307352,-0.173445684862385,-1.65038455384097,1.96194916177482,2.69339538291658,3.08705333860745,3.27361421594561,3.25836043287464,3.15659560730207,2.96501629283417,3.00043513645311,2.87568708161268,2.68144712326709,2.87874947285735,1.79273147235438,2.85884347282098,3.57178594177703,2.72284709489801,2.86332765356739,2.88431455714644,1.99591212124055,-2.10397475468879,-1.36850429015876,-2.57221782023839,-0.366081505253314,-1.41209611064943
"273_g_at",6.28047194964303,-1.13583352098479,-1.18101820770187,-1.12391470089569,-1.06600670420785,-0.888197033034285,5.75004738668962,-1.09508222408107,5.38473558855546,-1.04404454989037,-1.44812545558865,3.17700887817692,0.878417741722803,-1.43417151129397,-0.445530787843039,1.23877017208839,3.1660083098202,4.96938294788242,-0.840224992656533,2.5638404090108,-1.55924194445099,-0.375765702886056,-0.648651274432018,-1.305087047836,-1.3853830357778,-1.14085399285946,-1.33707835795979,-0.881274052163334,-0.898082163108483,-1.19557946110932,-1.3563715832573,-1.2624004662782,-1.63919093090627,-1.25623630132023,-1.26229719729154,-1.15997943047139,-1.40617149322728,-1.12044339227442,-1.17683326342058,-1.20347727286558,-1.4017346397149,-1.17333169491351,-1.43039697659553,-1.34022394013168,-1.55325231877614,-1.36752743550116,-0.80099264850789,-1.28548872600183,-1.06244482971448,-1.19001728631042,-1.40257964508117,2.94505569106965,4.45620286886613,2.17533594824808,4.1874590945109,2.10780120703844
"33500_i_at",-3.61748664351612,-3.59446459867848,0.391557798589115,-2.2501651863259,-3.14287982502112,-3.80019822817519,-3.54643829805261,-3.7156508516609,-2.72019210338028,0.995412743747732,-0.532005427903684,-1.81203387697759,-3.44885025016812,-1.65748631256094,-2.02186933614096,-0.3219962348248,-3.66356932401415,2.37902501354345,-2.97866708590375,-3.44157624982308,0.81191710869301,-1.05064659547287,1.14468422482101,1.63669620564199,2.02314639831697,2.25181823884021,0.829792882436884,0.211016359537341,1.84801853357778,0.401645396124303,1.6136809237549,-0.00828996888937894,-2.87601324509711,1.25649861733284,1.8257958764182,2.27161504104304,2.25215739753853,1.74246063291097,1.8533721139426,2.85047894687654,2.33520719233712,1.64644381793679,2.52278494332963,0.752490725641202,1.49272163705251,0.735396620657756,1.66648813442296,2.78804106620003,0.886142080539651,1.14757788438203,1.56424001890396,1.80338665703601,-0.316029191964962,1.82640169729197,2.17827104036572,-3.41987513523274
"31477_at",3.81596686721439,-0.905932418893256,-0.539780311099639,-0.182848727044293,-1.00541523859383,3.48408052020641,2.35702070716203,2.7980798138359,-3.41843116931636,1.81693174264647,3.25733063786393,0.769171901395399,0.95058876753514,-3.19638669591075,-1.50257535398408,-1.38160383586488,-0.298666198252072,1.78267423211489,1.37708744049085,1.15448200088441,3.14099931900147,0.673688587711201,3.48104328020818,1.78573257220539,2.42718192369715,-3.53983905837431,3.15784017156083,2.20043552182511,0.8703705445518,3.32891508432342,0.665743124522127,1.97531324976757,0.44002043413521,-2.6154269130437,-2.11036885527005,-1.0490360064822,-1.69641178811179,-1.79832902419618,-1.88989875461324,-2.27907427776993,-2.41342039683842,-1.97714695887175,-1.76687067237552,-2.69756422611733,-2.87958225618584,-2.58878372556778,-0.758370497564247,-2.60666462635387,-1.57601904374832,-2.45792043511619,0.807304187799577,-0.266740843653464,3.07307320269929,-0.767949180928516,2.04859230511097,-1.47261065032737
"39220_at",-1.61136916488523,-1.65785852427422,-1.82550874184919,-1.6092071649479,-1.66905580067828,-1.76113951388317,-1.78175301602442,-1.72598181424746,-1.57503520368749,2.20452837070892,-1.56259210654703,-1.63315668724423,-1.81281189877409,-2.00652433010824,-1.78107094883792,2.62605456709669,-1.70231738076675,1.52548582099983,-1.83028385179314,-1.82515370722771,0.806213940613407,-1.54365331878635,1.25998371149509,-1.72659248973257,-2.06954441925541,-1.78876663155535,1.24068354444993,-1.75698553727037,2.16222564475527,-1.96169298893402,-1.44590332845862,-1.60770315014214,-1.60451743378011,1.30562947363097,2.10584530913017,3.66608167751079,3.74320079796631,2.79155814065009,2.94765169079351,3.34858940582268,3.14622522223398,4.09846066321735,2.79906261894486,1.107924461988,-0.445249529873747,0.655033994882608,3.21955673392273,1.45814730968631,4.12419273027415,2.67552735650743,-1.78600097520684,-1.65319379556646,-1.8646430876346,-1.42918225970927,-1.64798966153375,-1.31542472406506
"35926_s_at",-3.10795919801019,-2.2282441019737,-1.83688533689671,-2.24985069864787,-2.88741937951496,-2.36259101138866,-3.00475099417915,-3.05280065110355,-3.17190734993542,-0.974152397360507,-2.52407450286489,-2.93490500619479,-3.03492268500482,-1.66156867132355,-2.97578688275319,-2.49438097298937,-2.79449160226206,-1.29077369787453,-2.75263846890806,-2.92760326675584,1.94620281742876,1.37246399756287,3.09924922798864,0.630202245045588,0.926640439778431,0.943829446459159,2.70572581728767,1.32026710945139,0.386092058754958,0.621726342896423,1.30459348997848,0.20093051118725,-0.518172320555669,2.46724011570907,2.54243630537922,1.88945111508369,1.91449799243812,1.92874442215629,1.54889771785561,1.62163666125289,1.61044718731766,1.70370164656739,1.96294110526085,2.00648368306705,2.38294184505984,0.676253341329522,1.89982872941283,3.08657911523144,1.86987297947331,1.83658591765547,1.82866062229463,-0.983230443815952,1.19856438095049,0.902682531092148,1.04780801817873,-1.61506929627247
"40201_at",4.27549569656845,0.179784029758054,-0.757047678048876,0.426862814443733,-1.32228528492334,3.72249177774559,3.86540282408615,4.75963749346561,-1.80481080954065,2.14894108920044,3.40699541548756,3.18813191088845,3.39437265331548,3.70955740935463,1.74845896174882,-0.389772850872873,2.45702708089915,1.1556097675976,3.00128333176292,2.63807613160823,0.487755176571712,-1.02901842294738,-0.710440550670009,-1.25881173800487,-1.53035819189259,-0.430369593120346,-0.916198151705192,0.124444269439953,-0.844963544404764,-0.566589248012686,-1.12454744273581,-0.177398969231092,-0.0219259864273234,-2.35599916377974,-2.0008666024172,-1.97814745532654,-1.71547111854776,-1.91437429839821,-2.21774633105597,-1.93079246788314,-2.02459186188275,-1.83460394963128,-2.2835471222447,-1.95534867982817,-2.22062263467963,-2.15761333716835,-1.78660800895777,-1.89381262404231,-1.89211132040979,-1.83813074181954,-1.45139938030346,1.63273521449799,0.909068115030497,1.29594036928305,-1.10737648690863,0.915630515068704
"39696_at",-1.81872086832188,3.72270649201847,3.90833911257472,3.77935845838531,3.3829691767646,-0.0525911593902917,2.03655406453621,0.580569456308642,1.99654225965483,2.37771493943205,-0.216331616164445,1.80035219511808,2.83378129409088,3.0668309196793,2.72905892872749,2.00089310806654,3.05667256636822,1.49491795037294,3.60152768017684,2.08276657259421,-1.92099753114584,-2.49076165536867,-1.29262803797921,-2.36650253267992,-2.38103700804818,-1.54670724597483,-2.11345509885948,-2.09549578472554,-2.00946346504482,-2.56997623555935,-2.36244142353849,-2.07743431545152,-2.24247747316673,-1.65248879912843,-1.19933078868658,-0.94099924338875,-1.94592038273357,-1.52005974485449,-1.37372645127698,-1.65103108646279,-1.88119019504163,-1.19362690033137,-1.55057835802596,-1.46604965494405,-0.751736593617972,-0.503929029315822,-1.52947293888887,-0.466283449977704,-1.46541423626152,-0.404828130851966,-0.364847255718434,3.51226763766391,0.453576169318602,1.62874757859446,1.08575233871939,0.286635791760406
"38586_at",-0.922395011279297,-0.812633891555806,-0.888482426438172,-0.923009703763522,-1.28882569414598,-0.943226185790343,-0.740763849455783,-0.887146845451324,-1.21922513158172,-1.01178124037356,-0.903496349534449,-1.11313132417563,-0.373277364805735,-1.33252952212138,-1.30713448610733,-0.941841783296575,-0.88150803225434,-1.28972116773134,-0.849380299155518,-0.882892955880368,4.94378285612565,4.85545677829852,4.00825887306339,2.8612637382131,4.25106087589337,1.29064931194684,3.97146975682,3.00784543028294,4.85413821510585,3.1477310169855,0.788140880448576,3.72885659726669,4.54178775067781,-1.06701803408463,-1.16713193082253,-1.19202211468978,-1.20521387473116,-1.25308360578514,-0.917154984496849,-1.39537042860416,-1.28312264774837,-1.09900292919269,-1.02646393589075,-1.29646129526037,-1.08997335924234,-1.1254763789144,-1.00307995085806,-1.15600621861531,-1.39301022163236,-1.12033650644576,-1.19400978950614,-1.32209388513627,-0.911979015409683,-0.992631974104427,-1.2949136916051,-1.23248204345375
"40995_at",-1.03726781905703,5.25768855942023,3.44393921715659,4.86248930696462,1.61272952807607,2.65882042891678,-0.0936690642073001,2.24714099203728,5.41965116944047,-0.939661934810706,1.48986414521472,-1.07167164745834,-1.10082625093374,2.58369062774254,5.39623983849583,3.51690757880542,5.13967886781757,-0.535979963961702,-0.860006577971982,-0.869916485358475,-1.3786962983593,-0.899350967496521,-1.15542993628795,-1.23848639620751,-1.12614140426316,-0.384251529534044,-1.06199099413977,-1.17513697171528,-0.943378257738801,-1.08407885594367,-1.08889445918403,-0.985769393496708,-1.1747230687445,-1.0536585191662,-1.16229862100514,-1.58343649708052,-1.07439069716942,-1.04823997823766,-0.725830805328592,-0.874755572162221,-1.13679873676752,-1.06312641620228,-1.19262031911566,-0.974914223279879,-1.27834750955533,-1.12851926415684,-0.880366568396062,-1.04622332015774,-0.784729022587046,-0.710306742388608,-1.03505156948789,-1.16615546985085,-0.629708020860575,-0.888153145527473,-1.12231656104108,-0.863564403693015
"38886_i_at",2.9105274713561,3.84747626523131,3.11978157519123,3.35553436269887,1.12887412695046,-0.79156733255236,2.45189294241683,-0.63201731594167,4.19785227870287,-0.993032020849453,-1.29347284785783,3.49350583662051,2.66314237855868,5.06023558087204,4.81551439750378,3.14007453830448,3.46586346723747,-0.772647915505345,2.47083556327927,1.95663884300586,-1.2762542827219,-1.45197823991978,-0.110590279100967,-1.41583056624444,-1.39534151856573,-1.03613475008209,-1.44461917573335,-1.14007324293912,-1.37108349287994,-1.25986952288101,-1.19920712024441,-0.866002156207565,-1.10092602770682,-1.2397334168047,-1.26735638890533,-1.31565644974929,-1.43992512579159,-1.3368392850223,-0.995199207217778,-1.05156576610675,-1.28376346772042,-1.31659899739414,-1.29144614997382,-1.32186279647592,-1.35953112272024,-0.885407766545852,-1.05022337733885,-1.275780792364,-1.19637025176525,-1.17435024438228,-1.20969269500529,-1.21669317816687,-1.47177016045741,-1.39330230784879,-1.27687928552355,-1.15715358671558
